,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Emotion,Intensity
1240,-496.5831,24.210163,-18.50238,-2.7659206,-14.124847,-9.556599,-11.384938,-17.299797,-7.9275584,0.11529521,-5.480721,-0.6309989,-2.2725878,4.1142807,-8.165599,0.85861146,-2.4312925,1.2787478,0.25860178,4.1724615,-0.9216168,5.3976727,0.3855982,5.8915405,-0.098353,1.7273988,-3.4436257,0.9046818,-2.5301194,0.68955666,0.73745024,1.5197762,-1.1515405,1.1283773,-0.15712278,0.6912437,-0.37632114,-0.73064035,-2.0102975,2.1632478,Surprised,Strong
1241,-435.39764,19.468164,-19.21824,-4.449092,-17.088135,-6.39486,-12.289448,-13.568688,-10.558041,-5.51267,-10.022749,-4.495159,-0.9108934,12.42846,-0.6220571,6.885071,2.1303544,3.4447417,2.2328975,3.1132166,-2.0575063,3.0920742,-2.3412929,2.1592722,-2.6968553,2.3222418,-3.3435876,-0.44184813,-1.9337014,-0.15275793,-3.658388,-0.38789397,0.018861637,3.270221,-0.87898517,1.3002858,-1.6918945,-0.6233819,-1.2344683,1.8396413,Fearful,Strong
1242,-560.9407,28.434633,-8.9263735,3.0670145,-1.5833182,-7.2526484,-7.39904,-8.9284,-5.250763,0.31984228,-6.546696,-2.0441358,-3.2345016,1.9052593,-7.0157337,3.3230324,0.37998962,2.875214,-1.4741001,1.859097,-1.0688123,6.961021,4.1667333,13.094761,6.84368,7.3239336,2.0313,1.0206083,-0.0690502,1.9621052,2.4011252,3.8046987,0.78209126,1.9617143,-0.04841172,1.659047,-0.7743392,0.25850692,-0.67322093,1.0798721,Disgust,Normal
1243,-435.37744,20.489042,-18.812122,1.7659942,-17.534472,-5.0628247,-7.1174493,-14.822699,-7.1383495,-2.9500055,-5.496197,-0.8526601,-3.1382084,7.597483,-6.8189125,3.4729784,-3.0214686,-0.80771935,-1.8100144,1.5237796,-2.3081484,3.399618,-1.3994793,5.1139736,3.4031453,6.469198,-0.7294879,2.615,-1.5223161,0.42076242,-0.53792894,3.423695,-0.2855571,0.10230634,-1.6905346,0.91185355,0.9851283,2.9207926,0.5835189,0.9244959,Angry,Strong
1244,-574.06854,36.14258,-13.774696,3.7021601,-13.293625,-6.347022,-10.063911,-14.230261,-10.030484,-2.3747933,-5.3000727,-6.488595,-6.388276,-0.8480249,-8.926815,-2.2779613,-5.78277,-3.082223,-5.549292,2.1164896,-5.6977253,3.1044998,-2.3588853,2.3963995,-1.4062119,2.347704,0.87629443,4.8289742,1.7778993,3.85944,-0.9792964,1.5755455,-0.550075,1.9732428,0.050527394,-0.33608353,-1.6388527,0.56219566,-0.73126715,-1.4700387,Angry,Normal
1245,-588.44165,35.04285,-10.858664,-0.49940374,-5.6081553,-7.4900875,-9.4348545,-12.167618,-9.523046,-2.1876147,-7.546536,-5.1418533,-5.872787,-0.75023085,-10.391343,-1.5896609,-5.4575515,-2.3034713,-5.90194,-1.4386054,-4.498408,2.5849307,0.32270524,6.791697,4.5937247,5.6816163,1.9331039,3.9703662,2.3216662,4.3264117,2.8149579,3.4430575,0.2737233,-0.55307174,-1.8395274,0.5785661,-1.781483,-0.049645334,-1.3991643,0.51677155,Disgust,Normal
1246,-541.4894,28.324625,-21.201778,5.356314,-10.880952,-7.3863873,-7.620153,-12.92022,-11.128826,-1.9266605,-9.68562,-5.0880427,-7.773847,1.774451,-9.000619,-0.56972504,-2.8444214,2.734132,4.710772,10.544048,3.4512212,6.357718,-2.2056825,3.9329498,1.2389075,4.1739388,-1.4357008,-1.1293011,-3.8250654,-1.4083023,-2.6535833,0.63035613,-2.311665,-0.23998533,0.47180927,2.0199108,-0.3787024,1.3261144,-0.5553126,0.8155125,Fearful,Normal
1247,-610.46124,40.45588,-14.437739,2.601385,-9.561639,-8.420353,-8.815902,-12.792668,-10.547977,-3.9221885,-7.90024,-7.169432,-8.022222,0.5336107,-9.400152,-1.1624551,-4.3112335,-1.1618354,-3.6267827,2.385189,-0.90143937,5.602483,-0.9380076,3.672822,-1.8958658,0.09016969,-2.0800676,0.4195975,-0.9286562,0.56491107,-2.5029938,1.6573782,1.670698,2.632543,-0.006535857,0.10625191,-0.9177513,0.5184659,0.48850104,0.94947207,Surprised,Normal
1248,-486.8694,26.855482,-16.65567,-3.8211262,-15.497201,-9.120457,-13.296872,-18.147264,-8.765224,-5.647201,-11.227137,-5.201168,-5.910355,3.340127,-8.506499,2.4496598,-4.024811,-0.13491832,-0.045825034,3.533145,-0.70076555,5.5089927,-0.9757443,5.4655924,0.73155975,4.0538783,-1.48829,4.148853,0.18950428,1.0433072,-1.205451,3.0552752,-1.1297209,0.16528764,-2.3591332,1.7422239,-1.6733052,2.0122895,-0.92752117,0.6381757,Surprised,Strong
1249,-612.6239,47.109623,-6.2369275,3.6345894,-5.971121,-2.287063,-5.750312,-5.994096,-12.461544,-1.3036907,-5.031739,-5.145522,-5.5984015,2.94772,-9.8772545,-1.4438623,-4.923233,-0.24290177,-6.3387704,-0.0325516,-3.7178879,0.622573,-0.18934478,0.20218979,-0.109594405,2.0680046,-0.60108656,2.7940133,-1.2514558,2.4663572,0.02473671,2.5805047,1.5318253,4.4148645,-0.26669186,0.9007161,-1.5985967,0.30740532,0.6114719,0.24734795,Disgust,Normal
1250,-400.7347,13.714969,-20.108856,2.4389489,-15.689112,-9.196033,-9.303381,-16.902681,-5.990258,-2.753991,-5.3159876,-5.5537634,-7.3780947,1.8080709,-11.384542,2.289778,-4.084939,4.651698,1.263798,4.55009,0.20290299,6.6321235,2.9825478,7.8120284,-0.34487218,0.15383577,-3.1537507,0.3027459,-3.5504127,-0.12242937,-3.0646815,0.31339908,-1.659902,0.4274127,-1.797813,1.5783703,-1.3140723,-0.22444057,-2.1840591,2.039472,Angry,Strong
1251,-529.41046,30.218647,-11.746421,-3.7162595,-12.832037,-7.0887227,-14.116735,-15.113626,-14.981832,-2.4708047,-10.616429,-8.052567,-6.8998966,-2.9198365,-13.170862,-1.213835,-5.2661767,-1.6370101,-0.6839697,6.4482493,1.5763912,6.4145875,-0.9259552,5.897816,0.4785441,1.7880355,-3.1630406,-0.8830217,0.9299628,3.2783163,-0.50176466,0.71188265,-2.3102276,0.9114012,-0.55219895,1.5750661,-0.92508006,1.0780195,0.401345,-0.07502576,Disgust,Strong
1252,-596.01154,46.502216,-9.467314,5.0557146,-8.3166275,-5.5407343,-13.668595,-10.545392,-11.892074,0.4967645,-8.524469,-5.567516,-5.606924,1.0065472,-7.317762,1.125002,-2.5783672,-1.2356675,-6.1642647,-0.8881946,-2.2143083,4.0655093,2.4814546,5.731066,2.8612041,3.9804645,-1.4206406,0.2379022,0.7688048,3.6324728,1.2187915,1.7520843,-1.2160171,1.396978,-0.07009017,0.5586236,-0.3064173,0.9741443,0.13283114,0.23561732,Disgust,Normal
1253,-557.6014,28.067179,-16.18902,1.6026524,-10.097976,-4.8723216,-7.2811785,-15.31517,-12.365524,-1.3334134,-8.070432,-5.9378233,-6.8868165,2.6681643,-6.9477253,-0.9732889,-3.5234258,-0.7205691,0.2600471,7.0617523,3.3709004,7.8648744,0.50780374,3.0713084,-0.6337448,3.2902546,-0.6548608,1.6737835,-2.4107828,-1.4682165,-3.5112455,-0.14895779,-1.2632363,-0.61364514,-2.6903806,0.08332065,-1.684472,0.6997321,-1.342266,0.29344663,Fearful,Normal
1254,-585.68866,36.519924,-15.039946,2.843122,-11.426158,-8.888676,-8.272374,-14.854682,-10.309485,-3.401463,-8.759452,-7.0813484,-8.795343,1.8861732,-7.933682,2.8126016,-2.7184472,-0.2679789,-2.333475,2.541104,-0.68287534,3.9417877,-2.1849208,1.1684886,-3.4893599,-0.47061878,-3.646163,0.9845517,0.78122413,2.0198328,-0.5321112,1.7290297,-1.668481,-0.20362705,-1.6670088,0.07653056,-1.1426989,0.8746507,0.54741925,1.3649498,Surprised,Normal
1255,-488.61154,28.264133,-22.140268,-0.99715364,-15.305785,-9.502479,-7.044627,-16.552406,-9.575679,-0.29820806,-8.345366,-2.1365056,-2.6267133,6.6414056,-6.57007,1.9793895,-1.0702924,4.2726703,1.9218946,3.382393,-3.1294038,6.68973,2.026841,4.912842,-0.50336885,3.5143774,-0.41331607,1.5248189,-2.0861073,0.39293426,-2.687878,1.2163503,-0.8281997,2.5715156,-0.13293442,0.5494292,-1.2622036,1.7189775,-0.25825703,0.38169733,Surprised,Strong
1256,-446.79486,18.96769,-19.69178,-0.6141997,-12.407197,-4.0295143,-7.058436,-11.635566,-12.477209,-3.5770695,-7.818955,1.7635045,3.5403738,17.531519,4.9955997,4.404427,-3.7766404,1.638698,1.2170717,3.7323356,-3.0779202,0.55959344,-3.9239469,1.2474024,-1.0978229,4.0495806,-1.7393271,1.7526265,-0.71067166,-1.6728524,-2.1494832,1.0403316,-0.89955086,0.9307581,-0.47735932,1.8288792,-1.0039449,2.9181743,1.9882619,1.378735,Fearful,Strong
1257,-518.55615,26.902925,-10.671032,2.362427,-9.235229,-4.0600734,-6.937356,-7.8943315,-12.228774,-2.680616,-5.9416084,-3.627614,-6.6393414,0.49511665,-8.785366,-3.1060994,-5.802491,-3.2459056,-4.9117002,-2.3209631,-4.840555,-0.4282573,-1.4013615,4.8023996,5.5831423,7.4264617,5.230416,6.0794435,0.59035814,4.013123,1.7414442,2.8699994,-0.62092054,-1.0988219,-1.5946792,0.9301103,0.0141912,-0.9115724,-1.023765,0.9480159,Disgust,Strong
1258,-498.35077,28.983164,-16.167442,-1.12476,-12.424053,-8.87128,-11.769267,-13.106692,-6.8678565,-2.5263178,-7.9815903,-1.8167653,-3.6204627,4.812819,-5.645323,4.1439986,-1.0800116,2.533793,2.7757688,4.720564,0.015688477,4.403515,-1.4219116,4.402062,-0.9875822,1.898426,-1.8400729,1.175964,-0.56178653,-0.99454916,-1.2674503,1.9441154,-0.40053096,2.3484962,-0.86431926,1.3180932,-0.6762808,1.4444442,-2.1135514,1.3157241,Surprised,Strong
1259,-439.76065,17.233482,-19.661633,-6.7093353,-14.077386,-8.506843,-10.823061,-12.114054,-9.683781,-3.518454,-8.346303,-2.8180618,-1.377585,10.782051,0.6776124,10.711804,3.8692484,4.199852,3.2166998,4.029812,-1.0977453,2.3543699,-2.111818,3.077441,-2.9540305,0.06278135,-1.7931354,2.6238985,-2.4562862,-1.3191085,-2.1895056,3.3597484,-0.7400457,1.6593428,-2.1452253,2.3618295,-0.96332383,2.2247298,-0.053348243,1.1900817,Fearful,Strong
1260,-651.6803,55.868813,-10.466725,9.780281,-5.747736,-2.4222674,-6.6858196,-7.3056455,-5.2492995,0.35469982,-5.9429083,-0.80977803,-6.2105913,1.256534,-7.9271646,-1.0334494,-3.7536442,-1.0823953,-2.3630698,0.1719543,-1.0789335,-0.32701957,-1.2779754,1.5832747,-1.5792345,-1.6496394,-0.32707983,-0.24011952,1.2969385,1.4520082,-0.036954068,3.3699174,1.7882918,4.4469748,2.084692,2.8727958,-1.6573011,1.4192502,-0.84276044,0.737262,Neutral,Normal
1261,-659.7632,49.569145,-10.0715065,10.223493,-7.2226267,-1.3199247,-6.2007146,-7.7436438,-4.551715,-2.0505118,-5.3844976,-5.8196197,-6.845967,2.4400656,-8.091634,-1.9375257,-6.475885,-2.8326218,-6.4639554,-2.1767704,-3.2801611,-1.989924,-2.5501957,0.343836,-1.7002515,0.48790923,-0.1875628,2.3365312,3.2348735,5.794892,3.2367868,6.2933884,1.6715297,3.4289815,-0.93551564,3.1825218,1.1644069,5.586454,2.7724247,2.2630856,Calm,Normal
1262,-645.27625,44.98013,-7.2606397,9.215807,-7.540871,-3.6298947,-5.4347486,-6.637177,-7.6223574,-0.9668008,-5.9393845,-5.4465013,-6.326514,-0.76156837,-7.589264,-2.8720806,-6.549248,-2.3327236,-5.9249263,-2.4199321,-2.7020702,-3.3513653,-2.6156075,-1.1377571,-3.112408,-0.4973823,-1.1076097,2.22198,1.6457189,2.2871737,-0.4721094,2.1301985,0.76236737,4.6686993,3.9869287,7.5616913,2.535559,3.297089,1.0482187,0.525595,Calm,Strong
1263,-639.10376,48.067673,-11.406374,6.4427543,-7.9184055,-3.5636504,-7.759678,-9.147383,-7.513053,-1.8280163,-7.0346313,-1.9295492,-9.820796,0.8537768,-8.659883,-1.9844816,-4.1437836,-3.5040202,-2.3569703,0.10803575,-1.3024585,-0.99007064,-2.657967,-0.10427582,-2.0116687,-0.03148886,1.6109334,3.5230134,2.4979858,5.1355157,1.3621091,3.809232,-0.75371945,0.61437654,0.42631012,5.711959,0.524657,2.6487706,-0.903809,0.4234584,Neutral,Normal
1264,-652.78534,43.037495,-8.511566,2.7395172,-9.171463,-0.7976055,-10.554961,-9.797358,-9.869172,-1.241286,-8.786137,-6.9777417,-9.664233,-0.041240823,-10.439711,-2.0439146,-6.218053,-2.5218475,-7.100167,-3.0316203,-4.0005784,-5.226616,-2.9658287,-0.19911367,-3.2301843,3.0396538,2.7029097,5.1852274,4.815734,4.9943757,2.2645373,5.0312967,1.3346639,3.9676342,2.788615,6.3033338,0.6057712,2.3577821,-1.1046557,0.9247033,Calm,Strong
1265,-623.5588,52.72592,-11.825143,6.164877,-6.179581,-1.8499724,-7.065108,-8.065209,-6.548534,-0.7102724,-6.289002,-1.6519512,-7.608309,2.7460592,-7.3842087,-2.0705762,-4.25008,-2.4977558,-2.1678548,0.8490202,-1.0816615,0.23378262,-1.3670499,0.3812181,-0.4270642,-0.2988032,1.5038799,3.4978623,1.6285741,3.3426285,-0.5729345,3.2814424,0.73838544,2.0205472,1.2775067,4.5436916,-1.3601481,0.6991111,-1.1708956,1.320246,Neutral,Normal
1266,-655.8974,47.884315,-10.475122,9.02613,-9.455882,-1.1420233,-6.7299566,-7.9830265,-6.43269,-2.2188811,-4.239523,-6.1851006,-7.3722863,1.1396893,-7.8511844,-2.8902214,-7.189961,-2.8872137,-5.894357,-3.5044527,-5.3308296,-4.9499564,-4.640018,-0.16899373,-1.0778235,1.6259602,-0.26404756,0.4892258,-1.396802,1.6166468,-0.6395407,3.4841316,1.6489131,4.693709,3.5736015,7.4387903,3.2542932,3.2771904,-0.8643363,-0.22174571,Calm,Strong
1267,-650.5963,50.42142,-12.662142,2.9888952,-7.923729,-3.5474455,-9.500834,-10.408494,-8.084117,-2.5345013,-8.686843,-4.640565,-11.135175,0.04963582,-10.728646,-4.214729,-5.933639,-3.1913002,-7.410942,-3.012204,-5.7444386,-4.9858785,-3.5308945,-0.8148697,-1.9247223,-0.19054323,1.2550315,2.3571856,4.1302967,6.51988,3.7886338,6.126273,2.827839,3.4164023,1.9587743,5.453561,1.2672035,5.1503644,1.5835496,2.2651522,Calm,Normal
1268,-658.10364,47.467068,-7.052539,5.895352,-6.0180445,-2.0073683,-8.225398,-7.3464017,-7.499822,-1.146393,-7.727589,-3.4721518,-8.413765,1.7879025,-9.868194,-3.7880304,-4.6218653,-2.638098,-6.040851,-1.4786773,-4.3360257,-4.3439007,-2.4045005,-0.48831472,-1.4932051,0.17848592,1.4630754,4.9203033,5.2961254,7.7948866,4.328749,6.3514037,2.463907,3.506744,1.9341004,5.2569466,1.2925867,4.512973,1.5454386,3.195161,Calm,Normal
1269,-664.3957,53.739494,-5.145939,13.437777,-6.2418833,-0.21892759,-4.9472003,-6.050953,-4.4576116,-0.70859146,-4.6086116,-2.8912659,-5.860712,2.5537896,-6.8192315,-1.1123147,-4.459072,-0.91571146,-5.5764084,-0.63000196,-2.8268335,-1.2447572,-2.0746827,0.76058483,-1.1560993,1.5228274,3.228761,5.859812,6.5253134,5.9261274,2.7079217,4.171535,1.2616563,4.0788937,1.6400713,3.283566,-1.0218344,1.6519264,0.39239135,1.185692,Calm,Normal
1270,-646.9108,50.406128,-12.06405,12.7504835,-7.0692334,-1.840413,-6.507755,-6.116328,-3.9614074,-0.80148166,-4.4158845,-1.2342052,-6.5606427,0.8128873,-7.081089,-2.1910727,-3.2019277,-0.09573902,-2.6398022,0.31600952,-1.3891299,-0.912518,-2.415142,0.5087077,-1.9321167,-2.5396008,-2.21764,-0.78000706,1.8660412,2.304923,0.3671274,3.9535723,2.9830406,3.833443,1.4615476,3.5592952,-0.55263567,1.9810483,-0.53554124,-0.24491967,Neutral,Normal
1271,-569.7252,35.5204,-28.38802,6.983117,-14.441708,-7.6185894,-10.715194,-13.276754,-8.20921,-5.374106,-8.446823,-3.4102457,-6.929774,3.7043254,-7.448062,-3.133535,-9.068644,-0.94183445,-3.498886,6.6338744,6.037625,9.014402,6.393122,8.9821825,1.786645,2.370163,2.1268296,2.8429277,-0.08397417,0.3316172,-4.183002,0.87671065,-2.5282211,-0.3468336,-1.8263336,-1.2745454,-4.69251,-1.3285052,-1.6030097,0.66025233,Fearful,Normal
1272,-658.60913,49.25958,-6.880714,5.0699973,-8.211004,0.05176221,-9.695043,-8.4628315,-8.197023,0.45585567,-7.7344327,-7.069554,-10.175998,1.1217532,-10.309278,-1.8267347,-7.3487544,-2.3409774,-7.315122,-3.2638056,-5.4514027,-5.734751,-3.9178307,-1.9272465,-4.231421,0.74584806,0.48733315,3.9401822,3.0630832,4.8938437,0.7407761,4.408454,1.6780995,5.6878586,5.3724685,7.8349705,0.7558406,1.8380425,-2.3811693,0.24543676,Calm,Strong
1273,-605.72766,46.54081,-19.343502,13.494809,-7.863389,-5.179253,-5.950007,-11.169889,-4.9388633,-2.8042023,-7.6115584,-0.57533866,-9.034175,1.2681775,-6.1482406,-3.341701,-3.1248207,-0.33138102,-3.6736598,2.7153518,-2.593348,-2.1825993,-2.3536706,-0.8753721,-2.6636493,-2.4586692,-2.0000687,1.9115568,1.3732382,4.3224635,-0.3776864,3.1829343,3.0836143,5.441903,2.190248,2.844662,-1.0157647,2.3276277,-0.37963235,0.15961342,Happy,Normal
1274,-486.60223,33.688824,-31.345987,8.330232,-12.794573,-13.424856,-8.222949,-14.253809,-5.317404,-6.596694,-10.686212,-0.93261606,-12.861151,0.8301811,-7.743907,-5.126547,-1.5699148,1.7410042,-1.8230476,2.7810738,-2.818021,-2.4026346,-0.6031429,0.21080247,-0.17496872,-0.31840628,-0.1904684,3.4970336,3.1386213,4.717862,1.3686448,3.2697206,1.6076763,2.2682533,1.5248458,3.1940048,0.030260658,1.6628672,-0.50681436,-0.09826288,Happy,Strong
1275,-585.72797,44.48835,-22.598707,9.817941,-8.152051,-4.896786,-5.878489,-11.672481,-5.6785545,-2.191458,-6.6700525,-1.602051,-9.580297,0.19380948,-6.494792,-2.8160357,-3.3071685,-0.79053676,-4.0428877,1.6893804,-2.4328117,-2.226189,-1.816677,-0.6112779,-0.28074217,-0.439084,-0.07218757,1.9487725,1.9277442,2.77879,-2.0114458,1.0493134,1.8613262,4.6366935,2.0639439,0.54239684,-2.8961053,1.6701355,0.8351945,0.8098489,Happy,Normal
1276,-663.5573,45.235126,-7.578354,5.477121,-7.557471,-3.4890354,-12.307265,-13.30627,-11.758032,-3.5014884,-9.553499,-2.8521855,-10.487378,-0.22083196,-7.541237,-6.549041,-4.171238,-2.713948,-8.283003,-1.7441171,-4.618385,-3.9690433,-2.8421493,2.6576276,2.807063,2.6170833,3.1133568,2.9300838,2.2674813,4.5578146,1.9299656,5.051627,0.752024,1.074762,-2.1975498,1.067435,-1.6688855,-1.1592933,-2.232895,-0.6642339,Sad,Strong
1277,-469.0837,34.87846,-25.927322,4.6498137,-16.63021,-5.5707073,-1.4080726,-11.206534,-5.6451635,-3.2134368,-5.1534863,-0.5340675,-9.6851,1.653538,-6.6407027,-2.0082834,-2.2523043,2.1187243,-1.0853767,3.825951,-0.63244855,1.1396782,-0.6843678,2.796517,1.8160555,3.733169,1.9378717,1.1289047,0.3018048,2.1888504,-0.48035797,1.9145571,-2.1086557,0.32389095,1.3674344,2.0443034,-0.008845947,1.405574,-0.8005689,1.361391,Angry,Strong
1278,-533.17413,43.891953,-18.499886,8.973633,-9.656078,-3.1452022,-6.908364,-8.965602,-4.129988,0.5893435,-3.5715528,-0.6036379,-5.4332275,1.1839157,-6.1868057,-2.358311,-3.9000072,-0.28330952,-2.7711658,3.6736689,0.4223559,1.1715169,-1.3576572,0.42607492,-0.42131013,1.3960081,2.8825538,2.2332058,0.11636496,0.70646805,-1.1274493,3.7403557,2.0363286,3.145218,1.7549005,2.4171202,-0.8739753,1.6025605,-0.40659788,1.3067591,Angry,Normal
1279,-593.9972,47.84163,-16.861538,9.829706,-7.511216,-4.779612,-9.901294,-11.629079,-4.3445106,-0.94611186,-8.302346,-0.82454914,-9.6067,0.84735626,-8.080703,-3.7008493,-3.8045807,-2.450634,-4.114272,1.9738709,-2.90546,-2.8961015,-3.2508063,-1.3600541,-1.6078337,1.1719968,2.041511,2.2421122,1.0665118,2.755108,-0.99252015,1.1443228,0.2561818,2.8081408,3.3245265,2.95512,-2.7311494,-0.7924539,-0.98877144,2.6777506,Happy,Normal
1280,-536.6353,37.760223,-24.11421,5.500101,-10.096556,-11.256065,-10.5839815,-12.980542,-7.6645093,-4.5940394,-12.298223,-0.5188688,-13.01979,0.88877076,-7.8911176,-5.418982,-1.12451,0.028337855,-3.0217023,2.8340473,-1.8422135,-3.519599,-1.5270841,0.98943835,-0.25634792,1.4775546,0.031247716,3.55399,0.5800334,4.251034,2.7319307,7.5471716,5.6758785,4.3709064,3.2660742,3.9306056,1.3661283,3.0563476,1.2320282,1.6265184,Happy,Strong
1281,-661.4954,45.841225,-8.332633,6.556439,-6.756987,-5.766929,-13.880869,-12.4232,-10.228933,-1.4449904,-11.11539,-2.644289,-9.722297,0.49227637,-6.3867993,-6.193449,-3.4008656,-1.7731208,-7.4793196,-0.75176316,-3.0843563,-1.1722449,-1.0362848,6.0673766,4.6255445,4.143086,3.6567433,1.9453403,-1.2119797,0.31790823,-2.56022,2.716491,-0.8012564,-0.3704264,-3.4864056,0.35379636,-3.2349987,-1.2213931,-3.0234694,0.3882667,Sad,Strong
1282,-571.3753,31.181295,-30.512993,0.76107126,-10.886058,-8.760433,-15.495529,-17.30516,-6.5897346,-1.8658019,-12.066529,-4.1171913,-6.624477,4.4997635,-10.449616,-1.9252872,-4.899597,1.5080045,3.8804257,13.900359,13.129471,10.80278,3.5624607,5.2895985,-2.8370748,-1.8499056,0.12895624,0.9014668,0.08113562,-1.0652533,-5.5929275,0.9204723,-2.1165373,-1.841737,-2.4685183,-1.3119209,-3.9126177,1.9198284,0.20041335,3.545294,Fearful,Normal
1283,-669.7588,56.877422,-11.3019285,10.339619,-6.79911,-1.8312571,-6.098626,-7.8237896,-7.8708434,-0.2734776,-6.5320425,-2.47511,-6.705775,1.518309,-7.0757074,-2.4339507,-5.759053,-1.4428486,-6.1862364,-1.5896511,-2.3202724,-1.9177572,-4.2662344,0.16868526,-0.39272782,-1.9008954,0.7979636,2.4309802,2.43582,5.469654,2.9964902,7.1752086,5.463589,4.6083255,2.2617977,1.4085251,-2.5009193,0.14840771,0.34309795,0.35295326,Sad,Normal
1284,-444.49057,31.485159,-24.938879,4.512615,-16.209557,-6.5046725,-4.1163087,-12.419001,-3.8565996,-3.1803596,-5.1538568,-1.8807489,-8.321418,0.4961392,-5.3780107,0.3507695,-0.69616175,3.7091708,0.29794112,4.518508,0.8471753,1.5191963,-2.0227196,1.1567601,0.5267651,3.8217444,2.8563182,1.1324807,-2.0417054,-0.44964582,-0.46713355,3.3258216,-0.6147666,1.6431123,1.122836,0.3421346,-0.95073605,1.9242972,0.24328557,1.52702,Angry,Strong
1285,-661.2747,48.612595,-10.975081,7.1978474,-10.091581,-5.3668737,-11.215652,-12.922824,-10.429836,-2.987972,-8.896523,-1.5162272,-7.971884,4.011897,-5.90086,-4.7606745,-3.835969,-0.44622377,-4.038136,0.50419056,-0.011106503,0.3962844,-0.8087555,4.0907445,4.5949554,5.076994,6.029723,2.922089,1.5012678,-0.07849204,-2.9128847,1.9205425,0.4725665,1.2315183,-2.1776295,-0.16191204,-2.317827,-0.18118314,-2.0346987,-0.63679606,Sad,Strong
1286,-417.43515,25.410715,-32.460926,-0.54266214,-20.767767,-9.655793,-4.955558,-15.515408,-7.6774964,-5.318599,-9.597046,-3.194057,-13.184991,-1.5184315,-7.8964195,0.2878741,0.17047644,3.1344774,-1.9571213,4.3722715,-0.075627476,3.4813695,2.9731057,4.0412903,1.5477765,0.08775991,-0.21484444,0.18952978,-0.31560248,1.0694236,-2.5243757,0.8475189,-0.0533995,2.2774608,0.22521499,-0.61652625,-1.2307464,1.4205619,-1.9705362,-0.48828486,Angry,Strong
1287,-678.13403,45.770557,-6.9062266,7.9063025,-4.324087,-2.7401981,-8.123707,-8.914431,-6.731386,0.39139113,-7.120598,-2.512503,-7.1078115,0.12702811,-7.1686726,-2.0498836,-4.1951127,-2.2735503,-4.3351803,-2.6886203,-2.7377665,-4.640238,-5.279814,-2.1660364,-2.6611497,-2.4615614,0.11547271,2.3421788,3.633029,6.4204493,5.6617703,11.022497,11.140518,10.76109,7.677098,5.5839148,-1.6815062,0.25508448,0.30250388,2.9945679,Sad,Normal
1288,-679.0591,55.20933,-6.961526,9.377934,-6.275838,-3.1691568,-11.382354,-10.680218,-10.41426,-2.1961617,-8.090972,-2.083052,-7.901131,0.45882717,-6.3727584,-2.5339494,-3.678845,0.10380559,-5.797434,-0.7520569,-3.0660846,-1.2191415,-1.9491491,1.9725604,1.7162826,2.3390303,4.5416703,5.7655773,4.8936653,4.3418875,0.29088944,2.0560896,-0.550745,1.6521709,-0.43950915,0.7113568,-3.1301792,-0.8566666,-1.4734573,0.44283286,Sad,Strong
1289,-484.87027,37.2321,-32.120388,7.4493117,-10.889061,-14.20993,-9.65568,-12.668372,-6.4042044,-4.5955305,-10.569125,0.59231037,-11.97326,1.9228518,-6.3050447,-3.6537645,1.4000341,2.1199713,-1.4440423,2.7013261,-1.7806306,-2.0839503,-1.206678,0.018764568,-1.3744743,-0.790919,-0.7564822,1.6184965,1.1193057,3.6555357,2.8784375,6.6353407,4.776249,3.5371673,1.2768805,3.4608612,1.1003125,4.3149166,1.1959857,1.4962932,Happy,Strong
1290,-570.5934,35.246975,-27.461533,3.637495,-12.831234,-7.2244244,-8.986601,-14.973712,-8.373579,-4.3959446,-8.717851,-3.7121208,-7.4671116,4.252454,-8.12539,-3.1352186,-4.3471837,1.2781274,-0.058329705,8.607686,7.1559978,8.506015,3.4219468,6.2539873,0.87068486,0.13522191,0.30830052,1.0992637,-0.624169,-0.44411412,-4.983409,0.03690024,-1.786039,-0.8974153,-0.6375556,-0.7224253,-2.8512785,0.33631045,-1.1272483,-0.40915513,Fearful,Normal
1291,-567.43036,33.303074,-26.565725,4.301816,-11.446874,-7.0312815,-12.383798,-14.441895,-7.17082,-1.7397543,-10.821593,-1.916479,-8.581183,3.6671093,-9.034148,-2.5576005,-4.9822946,-0.26860172,-1.1168042,7.8186674,6.4407215,7.9918914,4.3217916,7.2943006,1.5907282,1.1983382,3.4976077,2.3906374,-0.18751836,0.5047822,-4.629849,1.0893818,-2.7813616,-0.8433396,-2.0530262,-0.48437405,-3.2299774,0.47890747,-0.84514457,1.3433005,Fearful,Normal
1292,-655.88745,44.38502,-5.922065,5.3013496,-5.846094,-3.6955404,-10.138595,-10.5290575,-5.3117466,-2.0871742,-7.21761,-2.7447968,-7.4403243,0.15325715,-7.4144955,-3.6391408,-4.2321725,-2.4798663,-5.241815,-1.8861912,-3.2109315,-4.907692,-5.142231,-1.37675,-2.0833662,-1.0601147,2.0946038,2.3341718,1.6967956,1.5858546,1.606705,8.205561,10.583388,11.930946,9.304597,6.3072286,-1.2647582,1.5184925,1.1493585,2.5280788,Sad,Normal
